# Davide Amadei  David Boening
# The Blind Monks
# ML-CUP22
# 22/01/2023
1,21.986943325774185,-27.184045938024564
2,6.720713154325753,-27.66937123923023
3,12.650305684306412,-30.729785332631966
4,19.895475948917138,-28.20881544088576
5,4.113490802705327,-23.02828415194865
6,20.16374485391834,-28.15241580232297
7,10.761274119673425,-30.658395174914617
8,4.255779919030832,-22.594722694724652
9,4.919680100285426,-18.522045150533202
10,4.925429672283811,-21.638232435635935
11,5.179768805107765,-23.53445455158266
12,7.868813826845425,-28.654997494854214
13,4.886059994213952,-19.025663450361233
14,13.437143336743992,-30.538150183025692
15,20.29996005569128,-28.129094021943672
16,18.971008322177507,-28.64547651928989
17,5.233285477184566,-24.2250195518888
18,15.821237122481785,-29.69692459316194
19,7.754755073199604,-28.289273739371033
20,19.267290667155464,-28.505345738360166
21,15.78279728207454,-29.839054804050374
22,4.511978875899488,-23.690450811951518
23,6.518043674085033,-26.86515597503401
24,6.462548049961608,-26.837710250113062
25,12.441083281724865,-30.891025055586532
26,23.415589923667614,-26.440916801866937
27,4.960633494642936,-17.18925644347623
28,23.319357312060617,-26.534034029766335
29,7.087661546952389,-28.16545792506138
30,21.985587522082252,-27.293278543050086
31,13.027160740542671,-30.808621132619802
32,23.485927381601904,-26.653782889705337
33,4.7740931006251905,-19.344535927223955
34,4.177927019311644,-23.184669901520838
35,12.548696185376205,-30.857882504672578
36,17.585900346447698,-29.03147863444203
37,4.770930572316572,-17.687882323951257
38,4.726937947670789,-20.92187965338349
39,4.00018589393051,-22.356511313741816
40,6.394230303686967,-27.665155239805518
41,16.22515636408284,-29.57001846029143
42,4.936016280022891,-18.415990372556607
43,4.797771239090225,-16.472039683598478
44,13.338347472259045,-30.77311697528013
45,5.605736397975791,-26.535539966442787
46,4.696956011923927,-24.03005438019254
47,11.66137196203435,-30.816108774199495
48,5.8722428684601145,-27.073508558926267
49,7.307361246170482,-28.4917293012235
50,23.714839983364367,-26.553702334885973
